Variable,tau,beta,ci_lo,ci_hi
Wind,0.56,0.06182943280841697,0.04203637141851115,0.08105735245227431
Wind,0.5700000000000001,0.0643424719611673,0.04003280044867729,0.08133172538520059
Wind,0.58,0.059649294906508755,0.04087684962997097,0.08417329140897929
Wind,0.59,0.05852799752517947,0.04176889781411884,0.08722634279855745
Wind,0.6,0.05958324059270634,0.04038626667577403,0.08660373056458552
Wind,0.61,0.06617256942831906,0.03917648123493023,0.08875033500194467
Wind,0.62,0.06747629038536598,0.040211771553608264,0.09249039249785398
Wind,0.63,0.07270136199158013,0.039673968213898216,0.09581109232205239
Wind,0.64,0.07186529541868385,0.040718003287407836,0.09611340705301416
Wind,0.65,0.07228680033602972,0.043917681789768286,0.09695111860475963
Wind,0.66,0.07162369388344807,0.04449637461758966,0.09755342365087673
Wind,0.67,0.06902952574361187,0.04473976362303443,0.09411946364390567
Wind,0.68,0.07228945611728789,0.048044463610994334,0.09342392462244498
Wind,0.6900000000000001,0.07188158192951019,0.04857540252855132,0.09419009912151075
Wind,0.7000000000000001,0.07050698934217364,0.046562684763685885,0.09631093128712556
Wind,0.71,0.07025472877229723,0.04564079987606412,0.09759673427915737
Wind,0.72,0.07047139009692123,0.04490929412742568,0.09748554916602636
Wind,0.73,0.06806146896330507,0.044725627511340654,0.09836739328758096
Wind,0.74,0.07067158388829721,0.045727882636966054,0.09667553102694874
Wind,0.75,0.07516473478065402,0.04662395114422769,0.09742837133950367
Wind,0.76,0.07310839737706487,0.0428618747003082,0.10313417592652777
Wind,0.77,0.07740009659603954,0.04322571892876214,0.10707772440751845
Wind,0.78,0.07130609155594841,0.04295497082880547,0.11246576516503298
Wind,0.79,0.06983244920631974,0.04355999706910332,0.1126647122328109
Wind,0.8,0.07409860982411758,0.04556842341606809,0.11122467437733491
Wind,0.81,0.07657743510241143,0.045941004639162494,0.11177665843842965
Wind,0.8200000000000001,0.08165599644084624,0.04667659642133824,0.11607031693935026
Wind,0.8300000000000001,0.08201329999330173,0.04474732203371029,0.117457283462568
Wind,0.84,0.08828997051722452,0.043166615049883596,0.11945791727827289
Wind,0.85,0.09075260892984634,0.044234458229974565,0.12775951269100264
Wind,0.86,0.08793732009373013,0.041114929645718785,0.1271165392964517
Wind,0.87,0.09235732532979472,0.0416473948463727,0.12857991797356955
Wind,0.88,0.09065306942133054,0.046766947850648666,0.13676322738438762
Wind,0.89,0.08518327825213329,0.046592649061590906,0.13345817495313977
Wind,0.9,0.09055486366666456,0.045741076491586714,0.13505704433731855
Wind,0.91,0.10680857667011819,0.050797479318111335,0.13626522027333904
Wind,0.92,0.10450427551520118,0.05063257967749274,0.1339644180806075
Wind,0.93,0.103377287620534,0.056954647495921704,0.14021812315545715
Wind,0.9400000000000001,0.09340864302024426,0.057887751575872295,0.13943707665052496
Wind,0.9500000000000001,0.08802391599716304,0.047527334119029076,0.15170808954925025
Wind,0.96,0.09699773936550407,0.04032864297231997,0.151820072969873
Wind,0.97,0.1054421532095284,0.038367113977405304,0.15405266361264472
Wind,0.98,0.11025971836409791,0.036503053521093086,0.15335293450036305
Wind,0.99,0.0792566454152683,0.02117067118711055,0.11687369340816704
Dryness,0.01,0.0162405237406382,0.008754343462749146,0.03333983026051286
Dryness,0.02,0.02613177122200721,0.016234873134475566,0.04031197920662808
Dryness,0.03,0.025827383889214236,0.013722441269661169,0.044045902790805405
Dryness,0.04,0.02911085998689484,0.012102418385248274,0.051048241345787684
Dryness,0.05,0.035340904911590545,0.007300522315857541,0.05758516831819296
Dryness,0.06,0.03765124679529582,0.011076077011351116,0.05941094837095608
Dryness,0.07,0.04430376619357601,0.011403637370544478,0.06072684933024099
Dryness,0.08,0.03332469600682653,0.012200095464987999,0.06010911888931185
Dryness,0.09,0.03610105946412327,0.012197957947170834,0.0608206875324031
Dryness,0.1,0.036170850473447404,0.008493856730569597,0.0643923851500919
Dryness,0.11,0.03820782325015708,0.007109501321961291,0.07781413440502823
Dryness,0.12,0.0421377591546784,0.010285297086402374,0.08138566089365745
Dryness,0.13,0.05197076020735485,0.009977658809911426,0.08311940413171102
Dryness,0.14,0.047921158218930275,0.009197151137329676,0.08876381366866629
Dryness,0.15,0.052365460534887436,0.006595493999247687,0.09521798206837274
Dryness,0.16,0.0447988682524964,0.007431474926902453,0.09594099366343296
Dryness,0.17,0.05640965786083714,0.004923580342611882,0.09678953818221278
Dryness,0.18,0.05117238273703061,0.005293228622462072,0.10045048933475827
Dryness,0.19,0.05240184101333003,0.00820805033187275,0.10071776543321877
Dryness,0.2,0.055715901829490246,0.0062254547919690165,0.10077954184146463
Dryness,0.21,0.05720848982472523,0.002360979923189859,0.10218079057312932
Dryness,0.22,0.05848414087522859,0.002630708722284165,0.10403479511714459
Dryness,0.23,0.058685614280883855,0.0032369319892203937,0.10729256395267067
Dryness,0.24,0.05551388994511519,0.010254637281958995,0.10873993395815981
Dryness,0.25,0.06260820872983003,0.006507798678554773,0.10724951727408046
Dryness,0.26,0.057608009670268925,0.0063599919361535355,0.10419965080447607
Dryness,0.27,0.055499161695711625,0.008298043127604286,0.10454440640390388
Dryness,0.28,0.0550489768509607,0.007208248477678763,0.1164608861527108
Dryness,0.29,0.061300268199476364,0.0058142224231625215,0.13950697115206304
Dryness,0.3,0.06885851965428853,0.0009460393159169976,0.14519004413854408
Dryness,0.31,0.08943012626906624,0.0012723325855978922,0.14786233810203836
Dryness,0.32,0.10481832874645339,0.015793038592405016,0.15171305298987073
Dryness,0.33,0.10225963202023004,0.032541540875925014,0.15231026874547013
Dryness,0.34,0.10120715136840049,0.03932854876941295,0.15173468223091283
Dryness,0.35000000000000003,0.10437105014881048,0.0431615277416971,0.15513252779680403
Dryness,0.36,0.10979340932069717,0.04216178704944943,0.1612860960202505
Dryness,0.37,0.10705077723045216,0.04577648772748469,0.16482703353903047
Dryness,0.38,0.10339963227647814,0.05402624515340277,0.1674865869245454
Dryness,0.39,0.11544359110631706,0.052019011075129705,0.17686388235757997
Dryness,0.4,0.11192401780180698,0.05381147115052895,0.18497057307796025
Dryness,0.41000000000000003,0.11154408273000943,0.05345764117927128,0.18689821831253775
Dryness,0.42,0.11872331800442011,0.05036722835537356,0.20673646309668564
Dryness,0.43,0.12083407030818709,0.04558259709039056,0.2144119622777602
Dryness,0.44,0.1176096805091025,0.04739167222426425,0.21569003755913355
Dryness,0.45,0.1425933725276972,0.05136357623566679,0.2254050136806212
Dryness,0.46,0.13659516081949108,0.05120884468636401,0.24114261878490972
Dryness,0.47000000000000003,0.13140792594043565,0.05776281121896507,0.2662522153979675
Dryness,0.48,0.13670355747864135,0.06030394806885871,0.27732270470302217
Dryness,0.49,0.1627676282046022,0.060399358837939905,0.28256620189688203
Dryness,0.5,0.20566108786291726,0.062176334957405016,0.29592974009422124
Dryness,0.51,0.21828679228021716,0.06464821269912725,0.31037443852347296
Dryness,0.52,0.22059535726922241,0.08045720704920281,0.3204666623063694
Dryness,0.53,0.22885117818318915,0.10930650557686858,0.32809866074439664
Dryness,0.54,0.24019701332842358,0.11565385111948706,0.33767165183346143
Dryness,0.55,0.23590774867995912,0.1324192438892205,0.33516456664784433
Dryness,0.56,0.23530657913816255,0.14443142004598003,0.3354951698635159
Dryness,0.5700000000000001,0.24037027813243778,0.15669685160050606,0.34891676833522206
Dryness,0.58,0.24743452152193562,0.15946978448571697,0.35779267626618044
Dryness,0.59,0.25613866034553945,0.15086286101172935,0.3693153920480786
Dryness,0.6,0.2657467611960189,0.15101012465944846,0.36743047989137223
Dryness,0.61,0.26540696853922063,0.157453516189742,0.36923033487051865
Dryness,0.62,0.2591032787042724,0.16368297879708463,0.38344650152620563
Dryness,0.63,0.25560954045917683,0.1776886554360711,0.3750490249555014
Dryness,0.64,0.2775538377864534,0.18026242999825043,0.37473040741271146
Dryness,0.65,0.28915925986521546,0.1799104566143118,0.3868836291035975
Dryness,0.66,0.2846744443382747,0.18428452000026477,0.3931815275637579
Dryness,0.67,0.2851905780985325,0.17234201263892535,0.40158408792802874
Dryness,0.68,0.2684427828584334,0.1820244638424075,0.4068180980169465
Dryness,0.6900000000000001,0.28887367691326155,0.17900513798202589,0.41191227427482047
Dryness,0.7000000000000001,0.29435603579289,0.1767850793601602,0.42598200879944065
Dryness,0.71,0.28020992000906514,0.1826290590854599,0.4302306065680737
Dryness,0.72,0.28914224980197123,0.18256863911892304,0.4409950400651781
Dryness,0.73,0.31748449030475645,0.17207855876325354,0.44925793348567994
Dryness,0.74,0.3254263407038577,0.15803290469857517,0.47112227433085246
Dryness,0.75,0.33394583713584153,0.15324794728680433,0.4795183195940128
Dryness,0.76,0.3230542328771076,0.15896565436801002,0.4769857496451756
Dryness,0.77,0.32989228809277227,0.17884325569725498,0.4814329185576514
Dryness,0.78,0.3239763190539426,0.19133521718106897,0.5143288579551114
Dryness,0.79,0.3459110871713347,0.2060845317491139,0.52418781332095
Dryness,0.8,0.40536762324249387,0.21522546586435704,0.5358315543947272
Dryness,0.81,0.40976364838853685,0.22862520490688643,0.5950045720264965
Dryness,0.8200000000000001,0.44884575229966783,0.2715458099499598,0.6040900956706655
Dryness,0.8300000000000001,0.4940507766628213,0.2904785921782399,0.6163403452652876
Dryness,0.84,0.49117105584507487,0.31223795834254386,0.6612380861012356
Dryness,0.85,0.48554232350390475,0.3182306995770419,0.666276135446954
Dryness,0.86,0.46371629357727057,0.31918459068244165,0.6441319863701839
Dryness,0.87,0.5003056569590942,0.3122614963677896,0.6525743529520812
Dryness,0.88,0.49985097932528477,0.3267045328457071,0.6548024666159
Dryness,0.89,0.5172212496896805,0.33850311276612643,0.6594430350618968
Dryness,0.9,0.5299208556646867,0.3250624497339237,0.6628568366368833
Dryness,0.91,0.5384445406254745,0.3182495112785602,0.6710672606471721
Dryness,0.92,0.5340642260932154,0.30436551897173253,0.6727141893807608
Dryness,0.93,0.4608324893235316,0.33558214359948585,0.7197771859351774
Dryness,0.9400000000000001,0.4851796424770261,0.313638233468052,0.6931265361901375
Dryness,0.9500000000000001,0.548492619500393,0.2962609834211586,0.6623311840670727
Dryness,0.96,0.46149173356643713,0.2852660786898848,0.6986982995650407
Dryness,0.97,0.5179841575196836,0.24742454853596432,0.7480827856143315
Dryness,0.98,0.5820986451130644,0.21616346559779206,0.7508763384989676
Dryness,0.99,0.5289952128754977,0.2195127906843516,0.9371796086661908
EFW,0.01,0.0010654998226189408,-0.0020421717398503526,0.008866334798958245
EFW,0.02,0.004936946758021593,-0.0015640904486766628,0.015801786671100118
EFW,0.03,0.011109741938661414,0.0009439266211622556,0.02095056899132431
EFW,0.04,0.015439906927974601,0.0027764521501222957,0.022953966856001165
EFW,0.05,0.017646162897917386,0.006435160440741496,0.028356821768369525
EFW,0.06,0.01913424582610075,0.00787298647907213,0.03432313845326307
EFW,0.07,0.02372691972596829,0.009141746610126428,0.0362966597347931
EFW,0.08,0.02512175320449809,0.01433301691701273,0.03704100997368704
EFW,0.09,0.02837151718983616,0.016767717972209082,0.04025916132221136
EFW,0.1,0.030734100584576887,0.016954844633623584,0.04755042189009641
EFW,0.11,0.02985624549109842,0.018367970039465695,0.05044508963237919
EFW,0.12,0.03595548544278161,0.022324686304158885,0.05222137529626646
EFW,0.13,0.040072349216310754,0.022871358542096314,0.05484714107967998
EFW,0.14,0.041539417194053255,0.023663791909652395,0.05760558143139005
EFW,0.15,0.042274909167931925,0.02411602185097125,0.058919155806399594
EFW,0.16,0.04270949059657178,0.027178857579160172,0.05938178594415442
EFW,0.17,0.048164090042183444,0.030550800318124054,0.06223903198777579
EFW,0.18,0.04988510242008805,0.03025927533040805,0.06605625823813062
EFW,0.19,0.050189453479757916,0.03097855458603829,0.06852921414089619
EFW,0.2,0.048807178768279925,0.03588839750252819,0.06869996030892311
EFW,0.21,0.053412231559701616,0.03796714754838118,0.06960118981848058
EFW,0.22,0.054804033949559065,0.042048727137294434,0.07187209433226356
EFW,0.23,0.05546515656788815,0.04201880228009712,0.07436145364274722
EFW,0.24,0.05739635017053722,0.04161418851098688,0.07983669723171558
EFW,0.25,0.058302246476783975,0.04061079198917035,0.08322033763495097
EFW,0.26,0.05667960348528814,0.04030385761830162,0.08718835492364677
EFW,0.27,0.06426526542090862,0.03970474947758203,0.08838775040773025
EFW,0.28,0.06559194824223374,0.04053905746853823,0.09077101064915058
EFW,0.29,0.0662741781019598,0.04044955405946245,0.09090880587547982
EFW,0.3,0.06768725739242454,0.04203250188629774,0.09142274174200624
EFW,0.31,0.07028035201051586,0.04465828406669841,0.09407838782754738
EFW,0.32,0.07634749743955285,0.04857426966511087,0.09865533626619546
EFW,0.33,0.07626920853583818,0.05373620387403094,0.10142014605351767
EFW,0.34,0.07756933867609139,0.05620949702199705,0.10423273310002036
EFW,0.35000000000000003,0.08222882765035444,0.05792473742063563,0.1096920439495891
EFW,0.36,0.08040882792439095,0.058321899532224566,0.11215182542460476
EFW,0.37,0.07965838460950811,0.05992307801105205,0.118345318526124
EFW,0.38,0.08311141205722891,0.061819252811874205,0.12254882489918238
EFW,0.39,0.08755062366291973,0.06323636103691069,0.12863439382684702
EFW,0.4,0.09824209496915375,0.06411549530963834,0.13879083314626775
EFW,0.41000000000000003,0.09764858484334622,0.06336524594820647,0.14234431942413647
EFW,0.42,0.1080110280252146,0.06747080696601501,0.14694757587728638
EFW,0.43,0.10966027761502868,0.06824956200966933,0.1512747376787992
EFW,0.44,0.1214922313169015,0.07759859152644268,0.16133541920984
EFW,0.45,0.12613724943718974,0.08371455137968008,0.1650569346512647
EFW,0.46,0.13293423421663503,0.08771340277130217,0.16728143696313424
EFW,0.47000000000000003,0.1315219251288386,0.09338132055999702,0.17304843096587322
EFW,0.48,0.13786915642605863,0.10041502097227427,0.17985142536056625
EFW,0.49,0.14516077441894606,0.10187411577511586,0.18066802660540718
EFW,0.5,0.1466677587161244,0.10866466035113514,0.19124636660950356
EFW,0.51,0.1490059796859847,0.11040564949811203,0.1961533577452261
EFW,0.52,0.14896268798900192,0.11187483578207394,0.20077216813324358
EFW,0.53,0.15876372296998045,0.11462172251599151,0.20004935690914896
EFW,0.54,0.16369100395432348,0.11996474158178981,0.20174301971660524
EFW,0.55,0.1700037863895165,0.12430822163340614,0.20269159342804713
EFW,0.56,0.17125713505604057,0.1282361907057793,0.20435883910947553
EFW,0.5700000000000001,0.17765520319966907,0.1372400410845633,0.20637931558000547
EFW,0.58,0.1762753993898187,0.14020870644473127,0.20971151075174654
EFW,0.59,0.17779817041944557,0.14248018827713926,0.21317901547912751
EFW,0.6,0.1782733659666873,0.14358671071938084,0.21341883941265025
EFW,0.61,0.17755544887591607,0.1447908077440947,0.2215167455411527
EFW,0.62,0.17971975836856038,0.14277822084209696,0.2302371484203988
EFW,0.63,0.1806549468140486,0.14081587837400852,0.23505811978222005
EFW,0.64,0.1850300101016333,0.14145925966879908,0.23380796830759235
EFW,0.65,0.19649204279611343,0.14320824903520682,0.23271166374335056
EFW,0.66,0.19686134950150946,0.14672781612894847,0.23591203474332426
EFW,0.67,0.1965175945412637,0.14981750299217783,0.24388617436678117
EFW,0.68,0.20067290262061868,0.15650524751208944,0.24359927067068005
EFW,0.6900000000000001,0.20002846896860169,0.16187897004679816,0.247002416244629
EFW,0.7000000000000001,0.21098044920369866,0.16447823703118072,0.25292675530232833
EFW,0.71,0.21475259649615278,0.16473130917292414,0.25367854076369933
EFW,0.72,0.21635299556457063,0.16680678912499625,0.2532175767723533
EFW,0.73,0.21240621512044686,0.17079222245894474,0.2594885445632195
EFW,0.74,0.22468369521484718,0.16991786097437797,0.2608670740355955
EFW,0.75,0.22014193265759277,0.1732062802163427,0.26594643235143955
EFW,0.76,0.22607934650632,0.17537890767838735,0.2663443717891512
EFW,0.77,0.22201927944139482,0.17919791909065977,0.27284653785875707
EFW,0.78,0.22482609850467464,0.17925055958804184,0.270441171085242
EFW,0.79,0.22585435066981968,0.18142684956662267,0.27486322214503867
EFW,0.8,0.2362762000495338,0.18482898193723274,0.2876775233224025
EFW,0.81,0.23076321799294677,0.18964099288476394,0.28890767315452004
EFW,0.8200000000000001,0.23998063634510872,0.18957623400851936,0.2900667990893979
EFW,0.8300000000000001,0.25072084794505595,0.1885766966274789,0.2876322108491869
EFW,0.84,0.25566623714614173,0.19788399594571002,0.29484312752584496
EFW,0.85,0.26357598111068703,0.2070674397668961,0.31095160952281464
EFW,0.86,0.26218325434106726,0.20046855971834832,0.31313835099168663
EFW,0.87,0.25149981857269793,0.19488732838610887,0.31148362039719885
EFW,0.88,0.25710407824527576,0.19588332910039408,0.3021628873436702
EFW,0.89,0.25377647845202195,0.20025545048087143,0.2961202946990122
EFW,0.9,0.2459211409280307,0.20489461528703198,0.2890289539196352
EFW,0.91,0.24602864466136531,0.20147532969181411,0.2803021541033845
EFW,0.92,0.2305635842993515,0.19210563819377383,0.27343177703814237
